Date,Open,High,Low,Close,Adj Close,Volume
2012-10-11,105.623489,107.142242,104.414116,105.468803,82.389702,1919330
2012-10-12,106.031303,107.043800,106.031303,106.692238,83.345421,67857
2012-10-15,106.818802,107.437553,104.821930,106.973488,83.565109,444220
2012-10-16,106.959427,107.156303,105.918800,106.523491,83.213585,304198
2012-10-17,106.354736,106.734428,104.090675,104.414116,81.565811,105827
2012-10-18,104.751617,105.328178,103.260986,103.626617,80.950623,110008
2012-10-19,103.500053,103.837547,99.942238,101.235985,79.083122,333190
2012-10-22,101.531303,102.375053,100.687553,100.884422,78.808510,114001
2012-10-23,101.531303,101.531303,99.407860,99.829735,77.984596,129109
2012-10-25,99.956299,101.812553,99.689110,101.376610,79.192955,138929
2012-10-29,102.220360,103.218803,100.870361,101.446922,79.247902,124127
2012-10-30,102.093803,102.093803,99.281296,99.801613,77.962639,82602
2012-10-31,99.435989,99.815674,97.734421,98.100052,76.633400,165717
2012-11-01,97.101608,98.578171,96.989113,97.214111,75.941345,273539
2012-11-02,97.453171,101.221924,97.453171,100.856300,78.786522,212810
2012-11-05,100.912552,101.278175,99.421921,100.251610,78.314156,125105
2012-11-06,100.406303,102.473488,100.406303,102.107864,79.764206,126271
2012-11-07,102.656303,103.204742,101.685989,102.853172,80.346436,129023
2012-11-08,102.375053,102.515678,100.054733,100.814110,78.753571,134915
2012-11-09,100.125053,101.756302,99.618797,99.984421,78.105431,74097
2012-11-11,null,null,null,null,null,null
2012-11-12,100.968803,101.517235,98.789108,99.056297,77.380409,78567
2012-11-15,98.718796,101.446922,98.718796,99.337547,77.600113,118360
2012-11-16,99.435989,99.604736,96.975044,97.410988,76.095131,168398
2012-11-19,97.860985,98.296921,95.906296,96.257858,75.194328,161667
2012-11-20,97.115669,98.043800,96.553169,96.778175,75.600800,94250
2012-11-21,97.031296,98.971924,96.750046,97.748489,76.358788,138478
2012-11-22,97.467239,98.620361,96.834419,97.523483,76.182999,92579
2012-11-23,97.593796,97.931297,95.456299,95.625046,74.699997,126535
2012-11-26,96.187546,96.187546,94.528175,94.851608,74.095802,145016
2012-11-27,95.062546,96.271919,94.696922,95.456299,74.568192,135441
2012-11-29,96.398483,97.270363,95.653175,96.862549,75.666702,154858
2012-11-30,97.031296,99.731300,96.187546,99.098488,77.413368,171978
2012-12-03,99.562546,100.364113,97.846924,98.043800,76.589455,96280
2012-12-04,98.156296,99.675049,97.875046,98.901611,77.259575,121343
2012-12-05,99.281296,99.857864,99.056297,99.421921,77.666031,298670
2012-12-06,99.562546,99.829735,98.184425,99.506302,77.731949,94072
2012-12-07,99.281296,99.703171,98.775047,99.154739,77.457314,59932
2012-12-10,99.393799,100.842239,98.760986,99.562546,77.775856,156088
2012-12-11,99.900047,100.364113,98.732864,99.632858,77.830803,84842
2012-12-12,99.843796,99.843796,97.171921,97.973488,76.534546,87736
2012-12-13,97.973488,99.562546,96.890671,97.832863,76.424698,169973
2012-12-14,98.001610,98.437546,97.242233,97.593796,76.237923,57319
2012-12-17,97.242233,97.875046,96.581299,96.975044,75.754585,633834
2012-12-18,97.298485,98.381302,96.764107,97.720360,76.336792,127199
2012-12-19,97.875046,99.000046,97.396919,98.493797,76.940987,87459
2012-12-20,98.156296,99.225052,97.720360,98.606300,77.028877,145774
2012-12-21,98.437546,98.437546,97.031296,97.959419,76.523552,54375
2012-12-24,99.000046,99.210983,97.875046,98.760986,77.149734,1190381
2012-12-26,99.281296,100.125053,98.718796,99.393799,77.644066,167573
2012-12-27,99.900047,100.237549,97.073486,97.832863,76.424698,92963
2012-12-28,98.100052,99.239113,97.762550,98.873489,77.237595,93013
2012-12-31,99.000046,100.434425,98.676613,100.153175,78.237267,142961
2013-01-01,100.392235,101.250053,100.054733,100.350052,78.391052,142307
2013-01-02,100.350052,102.853172,100.350052,102.375053,79.972946,416124
2013-01-03,103.021927,103.443802,101.531303,102.276611,79.896027,139701
